;;;;;;;;;;;;;;18/6/2024;3/8/2026;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;776;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;1619;1483;;;;;;;;;;;;;;;;
;;;;;;;;;;$ 5.765.176;$ 12.491.307.393;;;;;COSTO;;;;;;;;;;;;;;;
 N° ; DOMINIO ; MARCA ; MODELO  ; Vendedor ; MOTOR ; AÑO ; COLOR ; KM ; Proveedor ; NRO OPERACIÓN ; PRECIO INFOAUTO COMPRA ; POSICION ; ESTADO ; Fecha compra ; Fecha venta ;COMPRA;FLETE;GASTOS PREPARACION;Patentes - Bajas;Otros Gastos;Costo;Ref. Costo / Info;Total Gastos;;;;;;;;
88;OWB593;CHEVROLET;CELTA ADVANTAGE 5 PTAS;ADVANTAGE 5 PTAS;NAFTA;2015;GRIS;20.000;-;-;$ 209.000;Funes Exclusivos;Vendido;17/5/2019;1/6/2019;$ 137.750;;$ 18.000;;;$ 155.750;$ 18.000;$ 18.000;;;;;;;;
89;PLU684;CHEVROLET;CLASSIC;LS ABS+AIRBAG 1.4N;NAFTA;2015;GRIS PLATA;17.000;-;-;$ 206.000;Funes Exclusivos;Vendido;24/9/2019;;;$ 4.500;;;;$ 4.500;$ 4.500;$ 4.500;;;;;;;;
90;FEC225;CHEVROLET;CORSA II 5P GL AA DA 1.8;;NAFTA;2005;GRIS OSCURO;120.000;-;-;$ 139.000;Entregado;Vendido;24/7/2019;20/8/2019;$ 65.000;;;;;$ 65.000;$ 0;$ 0;;;;;;;;
91;AA218HL;CHEVROLET;CRUZE 1.4 4PTAS TURBO LTZ AT ;;NAFTA;2016;BLANCO;40.000;-;-;$ 670.000;Funes Exclusivos;Vendido;16/12/2018;26/6/2019;$ 629.000;;;;;$ 629.000;$ 0;$ 0;;;;;;;;
92;KIC664;CHEVROLET;MERIVA ;GL PLUS 1.8;NAFTA;2011;GRIS;70.000;-;-;$ 238.000;Funes Exclusivos;Vendido;21/8/2019;;$ 180.000;;$ 5.500;;;$ 185.500;$ 5.500;$ 5.500;;;;;;;;
93;AA133YS;CHEVROLET;PRISMA;1.4 LTZ;NAFTA;2016;BLANCO;32.000;-;-;$ 355.000;Entregado;Vendido;8/4/2019;;$ 270.400;$ 4.200;;;;$ 274.600;$ 4.200;$ 4.200;;;;;;;;
94;AA035KB;CHEVROLET;TRACKER;1.8 LTZ 4X4 AUT;NAFTA;2016;BLANCO;42.000;-;-;$ 630.000;Entregado;Vendido;14/6/2019;6/8/2019;$ 439.920;$ 4.300;;;;$ 444.220;$ 4.300;$ 4.300;;;;;;;;
95;AA925XE;CHEVROLET;TRACKER; AWD LTZ+;NAFTA;2016;NEGRA;39.000;-;-;$ 590.000;Funes Exclusivos;Vendido;8/3/2019;28/5/2019;$ 375.800;$ 4.000;$ 3.000;;;$ 382.800;$ 7.000;$ 7.000;;;;;;;;
96;AA122UF;CHRYSLER;JEEP;RENEGADE 1.8 SPORT;NAFTA;2016;BLANCO;46.000;-;-;$ 600.000;Entregado;Vendido;19/6/2019;6/8/2019;$ 490.000;$ 4.300;;;;$ 494.300;$ 4.300;$ 4.300;;;;;;;;
97;KAG422;CITROEN;C3;AIRCROSS 1.6L EXCLUSIVE;NAFTA;2011;BLANCO;92.000;-;-;$ 285.000;Entregado;Vendido;21/6/2019;15/8/2019;$ 199.000;;;;;$ 199.000;$ 0;$ 0;;;;;;;;
98;LOJ615;CITROEN;C3;1.4I SX PACK SEGURIDAD;GNC;2012;BEIGE;140.000;-;-;$ 200.000;Entregado;Vendido;5/6/2019;15/8/2019;$ 159.000;;;;;$ 159.000;$ 0;$ 0;;;;;;;;
99;OCQ743;CITROEN;C4;5P 1.6l X PACK PLUS;NAFTA;2014;BLANCO;68.000;-;-;$ 260.000;Entregado;Vendido;01/mar;17/may;$ 205.000;;;;;$ 205.000;$ 0;$ 0;;;;;;;;
100;OKM;FIAT;ARGO;DRIVE 1.3 GSE PACK CONECTIVIDAD ;NAFTA;2019;BLANCO;0KM;-;-;$ 663.000;Entregado;Vendido;2/3/2019;;$ 479.000;;;;;$ 479.000;$ 0;$ 0;;;;;;;;
101;NGK293;FIAT;PALIO;FIRE 1.4 5 PTAS;NAFTA;2014;GRIS PLATA;8.900;-;-;$ 199.000;Entregado;Vendido;;10/6/2019;$ 120.848;$ 4.300;$ 8.000;;;$ 133.148;$ 12.300;$ 12.300;;;;;;;;
102;OUG191;FIAT;PALIO;FIRE 1.4 5 PTAS;NAFTA;2015;VERDE OSCURO;51.000;-;-;$ 218.000;Entregado;Vendido;;11/6/2019;$ 177.000;$ 4.300;$ 6.250;;;$ 187.550;$ 10.550;$ 10.550;;;;;;;;
103;FKE094;FORD;ECOSPORT XLS 1.6;;NAFTA;2006;BORDO;148.000;-;-;$ 165.000;Entregado;Vendido;17/9/2017;28/5/2019;$ 111.500;;;;;$ 111.500;$ 0;$ 0;;;;;;;;
104;LRG863;FORD;ECOSPORT 1.6 XL PLUS;;NAFTA;2012;BLANCO;130.000;-;-;$ 286.000;Funes Exclusivos;Vendido;1/12/2018;;$ 198.920;;;;;$ 198.920;$ 0;$ 0;;;;;;;;
105;OLQ810;FORD;ECOSPORT;1.6 SE L/13;NAFTA;2014;BLANCO;83.000;-;-;$ 402.000;Funes Exclusivos;Vendido;;;$ 330.000;;;;;$ 330.000;$ 0;$ 0;;;;;;;;
106;OVB958;FORD;ECOSPORT  TITANIUM 1.6L MT N;;NAFTA;2015;BEIGE;45.000;-;-;$ 460.000;Entregado;Vendido;12/4/2018;18/6/2019;$ 230.000;$ 3.200;$ 7.500;;;$ 240.700;$ 10.700;$ 10.700;;;;;;;;
107;PMX897;FORD;FIESTA;1.6 S;NAFTA;2016;BLANCO;44.000;-;-;$ 350.000;Entregado;Vendido;8/4/2019;10/5/2019;$ 255.840;$ 4.200;$ 3.500;;;$ 263.540;$ 7.700;$ 7.700;;;;;;;;
108;OLW502;FORD;FOCUS; 1,6 S 5 PTAS;NAFTA;2015;BLANCO;56.000;-;-;$ 430.000;Funes Exclusivos;Vendido;16/2/2019;28/5/2019;$ 280.800;$ 4.400;$ 3.200;;;$ 288.400;$ 7.600;$ 7.600;;;;;;;;
109;HHR901;FORD;KA;1.6 PULSE;NAFTA;2008;CELESTE;122.000;-;-;$ 153.000;Funes Exclusivos;Vendido;15/6/2019;30/6/2019;$ 97.000;$ 10.800;;;;$ 107.800;$ 10.800;$ 10.800;;;;;;;;
110;LDF726;FORD;KA;1.6 FLY VIRAL L/11;NAFTA;2012;GRIS OSCURO;91.000;-;-;$ 194.000;Funes Exclusivos;Vendido;5/7/2019;28/8/2019;$ 134.000;;;;;$ 134.000;$ 0;$ 0;;;;;;;;
111;AC220IC;FORD;KA;SE 1.5 5 PTAS.;NAFTA;2018;ROJO;9.000;-;-;$ 430.000;Funes Exclusivos;Vendido;4/3/2019;28/5/2019;$ 342.160;$ 4.200;;;;$ 346.360;$ 4.200;$ 4.200;;;;;;;;
112;LNO755;HONDA;CR-V  ;  EX  AT 4 X 4;NAFTA;2012;AZUL;64.000;-;-;$ 630.000;Entregado;Vendido;9/3/2019;;$ 399.000;$ 4.200;$ 3.000;;;$ 406.200;$ 7.200;$ 7.200;;;;;;;;
113;AC337QU;JEEP;RENEGADE;1.8 4X2 SPORT AT6;NAFTA;2018;GRIS;25.000;-;-;$ 800.000;Funes Exclusivos;Vendido;1/5/2019;;$ 624.000;$ 4.200;;;;$ 628.200;$ 4.200;$ 4.200;;;;;;;;
114;AD065UO.;NISSAN;KICKS 1.6 EXCLUSIVE CVT;;NAFTA;2018;ROJO;;-;-;$ 820.000;Entregado;Vendido;20/7/2019;;;;;;;$ 0;$ 0;$ 0;;;;;;;;
115;AD430VI;NISSAN;KICKS;1.6 ADVANCE CVT F2;NAFTA;2019;NEGRA;0KM;-;-;$ 1.133.200;VENDIDO;Vendido;;27/9/2019;$ 980.000;$ 4.200;;;;$ 984.200;$ 4.200;$ 4.200;;;;;;;;
116;LYY400;PEUGEOT;206 ALLURE 1.4 N 5P;;NAFTA;2012;ROJO;104.564;-;-;$ 173.000;VENDIDO;Vendido;15/3/2018;30/3/2019;$ 92.000;$ 3.200;;;;$ 95.200;$ 3.200;$ 3.200;;;;;;;;
117;LDB981;PEUGEOT;207;COMPACT XS 1.4 5 PTAS;GNC;2012;BLANCO;195.000;-;-;$ 265.000;Galpon VGG;Vendido;;;$ 155.000;$ 6.000;;;;$ 161.000;$ 6.000;$ 6.000;;;;;;;;
118;AA634VG;PEUGEOT;2008;1.6 ALLURE;NAFTA;2016;GRIS PLATA;53.800;-;-;$ 558.000;Entregado;Vendido;16/9/2019;;$ 420.000;$ 4.000;;;;$ 424.000;$ 4.000;$ 4.000;;;;;;;;
119;OLG745;PEUGEOT;PARTNER;PATAGONICA 1.6N VTC PLUS;NAFTA;2015;BORDO;50.000;-;-;$ 500.000;Funes Exclusivos;Vendido;28/8/2019;19/9/2019;$ 355.000;$ 4.000;;;;$ 359.000;$ 4.000;$ 4.000;;;;;;;;
120;AC073MT;RENAULT;CAPTUR;2.0 ZEN;NAFTA;2017;NEGRO;12.000;-;-;$ 710.000;Funes Exclusivos;Vendido;28/8/2019;;$ 670.650;;;;;$ 670.650;$ 0;$ 0;;;;;;;;
121;AC745LB;RENAULT;CAPTUR;2.0 ZEN;NAFTA;2018;GRIS ACERO;11.000;-;-;$ 675.000;VENDIDO;Vendido;20/7/2019;4/9/2019;$ 565.760;$ 4.000;;;;$ 569.760;$ 4.000;$ 4.000;;;;;;;;
122;AC858GG;RENAULT;CAPTUR;INTENS 2.0;NAFTA;2018;MARFIL + NEGRO;0KM;-;-;$ 715.000;VENDIDO;Vendido;1/7/2019;6/9/2019;$ 865.000;$ 4.300;;;;$ 869.300;$ 4.300;$ 4.300;;;;;;;;
123;AC858DY;RENAULT;CAPTUR; Intens 2.0;NAFTA;2018;MARFIL + NEGRO;0 KM;-;-;$ 650.000;Entregado;Vendido;28/5/2019;28/5/2019;$ 670.000;$ 4.200;$ 8.220;;;$ 682.420;$ 12.420;$ 12.420;;;;;;;;
124;AC481OL;RENAULT;CAPTUR INTENS 2.0;;NAFTA;2018;GRIS + NEGRO;1.600;-;-;$ 690.000;Entregado;Vendido;1/5/2019;15/6/2019;$ 603.000;$ 4.200;;;;$ 607.200;$ 4.200;$ 4.200;;;;;;;;
125;AD240OI;RENAULT;CAPTUR LIFE 1.6;;NAFTA;2018;ROJO FUEGO;0KM;-;-;$ 610.000;Funes Exclusivos;Vendido;21/7/2019;21/7/2019;$ 610.000;$ 4.300;;;;$ 614.300;$ 4.300;$ 4.300;;;;;;;;
126;AD570OQ;RENAULT;CAPTUR;INTENS 1.6 CVT 1 TONE;NAFTA;2019;GRIS ETOILE;400;-;-;$ 836.000;Entregado;Vendido;1/5/2019;3/5/2019;$ 595.000;$ 4.200;;;;$ 599.200;$ 4.200;$ 4.200;;;;;;;;
127;KUK767;RENAULT;CLIO;5P ATH. PACK II;NAFTA;2011;BEIGE;77.000;-;-;$ 190.000;Funes Exclusivos;Vendido;24/9/2019;;$ 149.000;;;;;$ 149.000;$ 0;$ 0;;;;;;;;
128;JFD971;RENAULT;CLIO;PACK 5P;NAFTA;2010;GRIS ETOILE;73.000;-;-;;Funes Exclusivos;Vendido;;;$ 123.247;$ 5.000;$ 13.080;;;$ 141.327;$ 18.080;$ 18.080;;;;;;;;
129;OBX755;RENAULT;CLIO MIO;5 PTAS CONFORT PLUS ABS ABCP;NAFTA;2014;GRIS ACERO;32.000;-;-;$ 223.000;Funes Exclusivos;Vendido;;;$ 166.400;;;;;$ 166.400;$ 0;$ 0;;;;;;;;
130;OLW524;RENAULT;CLIO MIO;5P CONFORT;NAFTA;2015;GRIS ETOILE;53.900;-;-;$ 260.000;Funes Exclusivos;Vendido;20/7/2019;;$ 197.120;$ 4.000;$ 2.500;;;$ 203.620;$ 6.500;$ 6.500;;;;;;;;
131;OYB566;RENAULT;CLIO MIO; CONFORT 5 PTAS PACK SAT;NAFTA;2015;ROJO FUEGO;19.000;-;-;$ 245.000;Funes Exclusivos;Vendido;5/7/2019;19/7/2019;$ 174.200;$ 4.500;$ 9.100;;;$ 187.800;$ 13.600;$ 13.600;;;;;;;;
132;AA625JB;RENAULT;CLIO MIO;5P DYNAMIQUE MY16;NAFTA;2016;GRIS;33.000;-;-;$ 235.000;PEDRO;Vendido;;26/6/2019;$ 187.000;$ 4.300;$ 1.650;;;$ 192.950;$ 5.950;$ 5.950;;;;;;;;
133;AA407FJ;RENAULT;DUSTER PH2 DYNAMIQUE 1.6;;NAFTA;2016;GRIS ETOILE;41.800;-;-;$ 515.000;Funes Exclusivos;Vendido;1/8/2018;23/9/2019;$ 399.000;$ 4.000;;;;$ 403.000;$ 4.000;$ 4.000;;;;;;;;
134;AA133YO;RENAULT;DUSTER OROCH;1,6 DYNAMIQUE;NAFTA;2016;BLANCO;29.000;-;-;$ 545.000;Funes Exclusivos;Vendido;20/7/2019;;$ 405.080;$ 4.000;;;;$ 409.080;$ 4.000;$ 4.000;;;;;;;;
135;AA420LQ;RENAULT;DUSTER OROCH;DYNAMIQUE;NAFTA;2016;GRIS ACERO;;-;-;;Entregado;Vendido;5/7/2019;5/7/2019;$ 384.000;$ 4.500;;;;$ 388.500;$ 4.500;$ 4.500;;;;;;;;
136;AA143TG;RENAULT;DUSTER OROCH;2.0 DYNAMIQUE;NAFTA;2016;BLANCO;50.500;-;-;;;Vendido;;;$ 403.164;$ 4.000;;;;$ 407.164;$ 4.000;$ 4.000;;;;;;;;
137;AB295HI;RENAULT;DUSTER OROCH;2.0 OUTSIDER PLUS;GNC;2017;BLANCO;50.000;-;-;$ 585.000;Entregado;Vendido;21/9/2019;1/8/2019;$ 550.000;;$ 7.100;;;$ 557.100;$ 7.100;$ 7.100;;;;;;;;
138;AD237BS;RENAULT;DUSTER OROCH;2.0 PRIVILEGE;NAFTA;2018;GRIS PLATA;5.600;-;-;$ 685.000;Funes Exclusivos;Vendido;3/5/2019;;$ 468.000;$ 4.000;;;;$ 472.000;$ 4.000;$ 4.000;;;;;;;;
139;AA415RA;RENAULT;KANGOO;PH3 CONFORT 1,6 5 ASIENTOS 2P;NAFTA;2016;GRIS PLATA;41.000;-;-;$ 350.000;Funes Exclusivos;Vendido;8/4/2019;11/6/2019;$ 237.120;$ 4.200;;;;$ 241.320;$ 4.200;$ 4.200;;;;;;;;
140;AA599ZA;RENAULT;KANGOO CONFORT 5 AS 1,6 2 PLC;;NAFTA;2016;GRIS PLOMO;36.000;-;-;$ 355.000;Funes Exclusivos;Vendido;;22/7/2019;$ 272.480;;;;;$ 272.480;$ 0;$ 0;;;;;;;;
141;AB097RI;RENAULT;KANGOO;1.6 2 PLC GRAN CONFORT;NAFTA;2017;GRIS ACERO;;-;-;$ 395.000;Entregado;Vendido;20/7/2019;17/8/2019;$ 299.520;$ 4.000;;;;$ 303.520;$ 4.000;$ 4.000;;;;;;;;
142;AD065KS;RENAULT;KANGOO;PH3 AUTH. PLUS 1.6 2P;NAFTA;2018;BLANCO;0KM;-;-;$ 530.000;VENDIDO;Vendido;28/8/2019;17/9/2019;$ 530.000;$ 4.000;;;;$ 534.000;$ 4.000;$ 4.000;;;;;;;;
143;AC858FD;RENAULT;KANGOO II ;EXPRESS CONFORT 1.6 SCE;NAFTA;2018;GRIS QUARTZ;0 KM;-;-;$ 500.000;Funes Exclusivos;Vendido;;Consignacion;$ 515.000;$ 4.200;;;;$ 519.200;$ 4.200;$ 4.200;;;;;;;;
144;AD542YP;RENAULT;KWID;ICONIC;NAFTA;2019;NEGRO;0KM;-;-;;Entregado;Vendido;5/7/2019;5/7/2019;$ 400.000;$ 4.500;;;;$ 404.500;$ 4.500;$ 4.500;;;;;;;;
145;PEB756;RENAULT;KWID;ICONIC;NAFTA;2019;NEGRO;0KM;-;-;;Entregado;Vendido;5/7/2019;5/7/2019;$ 400.000;$ 4.500;;;;$ 404.500;$ 4.500;$ 4.500;;;;;;;;
146;POI646;RENAULT;LOGAN;AUTHENTIQUE PLUS 1,6;NAFTA;2016;BLANCO;38.514;-;-;$ 325.000;Entregado;Vendido;14/6/2019;22/6/2019;$ 266.240;$ 4.500;;;;$ 270.740;$ 4.500;$ 4.500;;;;;;;;
147;AB440TV;RENAULT;LOGAN;1.6 PRIVILEGE;NAFTA;2017;GRIS ACERO;;-;-;;Galpon VGG;Vendido;;;$ 339.360;$ 4.500;;;;$ 343.860;$ 4.500;$ 4.500;;;;;;;;
148;FMN146;RENAULT;MASTER 2.8 TD CHASIS PK ELECTRICO;;DIESEL;2006;BLANCA;212.000;-;-;$ 330.000;Distrib. - VGG;Vendido;1/2/2018;22/5/2019;$ 350.000;;;;;$ 350.000;$ 0;$ 0;;;;;;;;
149;FWS413;RENAULT;MASTER BASE 2,5 120 CORTA;;DIESEL;2006;BLANCA;231.000;-;-;$ 340.000;PEDRO;Vendido;2/5/2018;14/4/2019;$ 349.000;;$ 3.780;;;$ 352.780;$ 3.780;$ 3.780;;;;;;;;
150;AD360RS;RENAULT;MASTER;2.3 CHASIS CABINA;DIESEL;2018;BLANCA;0KM;-;-;$ 980.000;Funes Exclusivos;Vendido;14/6/2019;14/6/2019;$ 900.000;$ 4.300;;;;$ 904.300;$ 4.300;$ 4.300;;;;;;;;
151;AA720MI;RENAULT;NUEVO SANDERO;STEPWAY DYNAMIQUE 1,6;NAFTA;2016;NARANJA;52.000;-;-;$ 380.000;Funes Exclusivos;Vendido;8/4/2019;9/5/2019;$ 173.180;$ 4.200;;;;$ 177.380;$ 4.200;$ 4.200;;;;;;;;
152;AA492FK;RENAULT;NUEVO SANDERO;EXPRESSION PACK;NAFTA;2016;NEGRO NACRE;33.000;-;-;;Entregado;Vendido;;;$ 348.000;;$ 15.000;;;$ 363.000;$ 15.000;$ 15.000;;;;;;;;
153;AB224NP;RENAULT;NUEVO SANDERO;STEPWAY 1.6 PRIVILEGE;NAFTA;2017;GRIS OSCURO;51.000;-;-;$ 480.000;Entregado;Vendido;20/7/2019;23/8/2019;$ 391.040;$ 4.000;$ 1.900;;;$ 396.940;$ 5.900;$ 5.900;;;;;;;;
154;KKR959;RENAULT;SANDERO;CONFORT;NAFTA;2011;GRIS ACERO;112.000;-;-;$ 210.000;Funes Exclusivos;Vendido;11/6/2019;;$ 135.000;;;;;$ 135.000;$ 0;$ 0;;;;;;;;
155;OES742;TOYOTA;COROLLA;1,8 XLI 6 M/T;NAFTA;2014;ROJO;96.000;-;-;$ 435.000;Funes Exclusivos;Vendido;20/7/2019;28/8/2019;$ 301.600;$ 4.000;;;;$ 305.600;$ 4.000;$ 4.000;;;;;;;;
156;POW995;TOYOTA;COROLLA;XEI 1.8 6M/T;NAFTA;2016;ROJO;;-;-;$ 580.000;VENDIDO;Vendido;20/7/2019;28/8/2019;$ 301.600;$ 4.000;;;;$ 305.600;$ 4.000;$ 4.000;;;;;;;;
157;AA625JU;TOYOTA;COROLLA;XEI PACK 1.8 CVT;NAFTA;2016;GRIS PLATA;50.000;-;-;$ 605.000;Funes Exclusivos;Vendido;16/9/2019;;$ 145.600;$ 4.000;;;;$ 149.600;$ 4.000;$ 4.000;;;;;;;;
158;AC839LS;TOYOTA;ETIOS 1.5 4 PTAS XLS 4A/T L/18;;NAFTA;2018;ROJO;5.200;-;-;$ 500.000;Funes Exclusivos;Vendido;1/3/2019;28/may;$ 365.998;$ 4.300;$ 1.200;;;$ 371.498;$ 5.500;$ 5.500;;;;;;;;
159;EIA927;TOYOTA;HILUX 3.0 DOBLE CAB. 4X4 TD SRV;;DIESEL;2004;GRIS;323.000;-;-;$ 425.000;Funes Exclusivos;Vendido;;;$ 155.000;$ 3.800;;;;$ 158.800;$ 3.800;$ 3.800;;;;;;;;
160;AA787WF;TOYOTA;HILUX;L/16 2.4 DC 4X2 TDI SR;DIESEL;2016;BORDO;51.000;-;-;$ 910.000;VENDIDO;Vendido;20/7/2019;6/9/2019;$ 650.000;;;;;$ 650.000;$ 0;$ 0;;;;;;;;
161;MQY222;VW;BORA;2.0 TRENDLINE TIPTRONIC;NAFTA;2013;GRIS ACERO;54.000;-;-;$ 275.000;Funes Exclusivos;Vendido;1/3/2019;28/may;$ 112.736;$ 4.300;$ 31.700;;;$ 148.736;$ 36.000;$ 36.000;;;;;;;;
162;AB224OF;VW;FOX;1.6 CONFORTLINE 5 PTAS;NAFTA;2017;AZUL;5.000;-;-;$ 355.000;Funes Exclusivos;Vendido;8/4/2019;28/5/2019;$ 288.080;$ 4.200;$ 5.250;;;$ 297.530;$ 9.450;$ 9.450;;;;;;;;
163;FSJ166;VW;GOL COUNTRY 1,6 ;;NAFTA;2006;GRIS;161.000;-;-;$ 126.000;Entregado;Vendido;11/10/2018;28/5/2019;$ 80.000;;;;;$ 80.000;$ 0;$ 0;;;;;;;;
164;FJR164;VW;GOL 3 PTAS. COMFORTLINE AA DIR   ;;NAFTA;2006;BLANCO;175.000;-;-;$ 122.000;Entregado;Vendido;10/3/2017;24/6/2019;$ 90.000;;;;;$ 90.000;$ 0;$ 0;;;;;;;;
165;PJA419;VW;GOL; TREND 1.6 PACK 1 3 PTAS.;NAFTA;2015;NEGRO;53.000;-;-;$ 265.000;Entregado;Vendido;16/2/2019;23/8/2019;$ 156.000;$ 4.400;;;;$ 160.400;$ 4.400;$ 4.400;;;;;;;;
166;OMA982;VW;GOL;TREND 1.6 PACK I 5 PTAS;NAFTA;2015;NEGRO;50.000;-;-;$ 252.000;Entregado;Vendido;;17/7/2019;$ 187.000;$ 4.300;;;;$ 191.300;$ 4.300;$ 4.300;;;;;;;;
167;JBG086;VW;SAVEIRO ;1.6 L;NAFTA;2010;GRIS;169.000;-;-;$ 257.000;Funes Exclusivos;Vendido;10/9/2019;;$ 200.000;;;;;$ 200.000;$ 0;$ 0;;;;;;;;
168;OXR038;VW;UP;WHITE 1.0 MPI;NAFTA;2015;BLANCO;44.000;-;-;$ 345.000;VENDIDO;Vendido;20/7/2019;7/9/2019;$ 254.800;$ 4.000;;;;$ 258.800;$ 4.000;$ 4.000;;;;;;;;
169;PCG857;VW;UP;MOVE 3 PTAS  1.0 MPI;NAFTA;2015;AZUL;62.000;-;-;;VENDIDO;Vendido;;;$ 270.400;$ 4.000;$ 8.500;;;$ 282.900;$ 12.500;$ 12.500;;;;;;;;
170;HXD624;RENAULT;SYMBOL ;1.6 CONFORT;NAFTA;2009;GRIS ACERO;130.000;-;-;;VENDIDO;Vendido;;;$ 122.000;;$ 10.050;;;$ 132.050;$ 10.050;$ 10.050;;;;;;;;
171;A065VDS;YAMAHA;XTZ 250;SUPER TENERE;NAFTA;2018;AZUL;3.000;-;-;;VENDIDO;Vendido;;;$ 200.000;$ 1.500;;;;$ 201.500;$ 1.500;$ 1.500;;;;;;;;
172;AA614BK;RENAULT;SANDERO;1,6 GT LINE 5 PTAS;NAFTA;2016;GRIS PLATA;;-;-;;;;;;;;;;;$ 0;$ 0;$ 0;;;;;;;;
173;MZV259;CHEVROLET;CLASSIC;LS AA+DIR 1,4N;NAFTA;2013;GRIS PLOMO;65.000;-;-;;Funes Exclusivos;Vendido;10/11/2020;17/2/2020;$ 148.980;$ 5.000;$ 6.000;;;$ 159.980;$ 11.000;$ 11.000;;;;;;;;
174;AC551UN;RENAULT;KWID;ICONIC;NAFTA;2018;GRIS ETOILE;;-;-;;;;;;;;;;;$ 0;$ 0;$ 0;;;;;;;;
175;AA143TG;RENAULT;DUSTER OROCH;DYNAMIQUE 2.0;NAFTA;2016;BLANCO;50.423;-;-;;;;;;;;;;;$ 0;$ 0;$ 0;;;;;;;;
176;AA337PL;RENAULT;KANGOO PH3;CONFORT 1,6 5 ASIENTOS 2P;NAFTA;2016;GRIS;;-;-;;;;;;;;;;;$ 0;$ 0;$ 0;;;;;;;;
177;AC601GD;RENAULT;DUSTER OROCH;DYNAMIQUE 1,6 16V;NAFTA;2018;GRIS PLATA;;-;-;;;;;;;;;;;$ 0;$ 0;$ 0;;;;;;;;
178;OBX853;RENAULT;KANGOO;PH3 AUTH. PLUS 1.6 2P 7 ASIENTOS;NAFTA;2014;ROJO;35.000;-;-;;;;;;;;;;;$ 0;$ 0;$ 0;;;;;;;;
179;NFP514;MERCEDES BENZ;SPRINTER;411 3250 STREET V1;DIESEL;2013;BLANCO;;-;-;;;;;;;;;;;$ 0;$ 0;$ 0;;;;;;;;
180;LAN225;RENAULT;DUSTER;1.6 DYNAMIQUE;NAFTA;2012;NEGRO;130.000;-;-;;;;;;;$ 5.000;;;;$ 5.000;$ 5.000;$ 5.000;;;;;;;;
181;MEL174;RENAULT;CLIO MIO;3P EXPRESSION PK 1;NAFTA;2013;ROJO FUEGO;130.000;-;-;;;;;;$ 180.000;;;;;$ 180.000;$ 0;$ 0;;;;;;;;
182;AA235MB;RENAULT;DUSTER OROCH;DYNAMIQUE 2.0;NAFTA;2016;GRIS ETOILE;;-;-;;Funes Exclusivos;LP;20/12/2019;;$ 472.000;$ 5.000;;;;$ 477.000;$ 5.000;$ 5.000;;;;;;;;
183;AA524AZ;FORD;ECOSPORT;SE;NAFTA;2016;BLANCO;;-;-;;Funes Exclusivos;LP;20/12/2019;;$ 400.000;;;;;$ 400.000;$ 0;$ 0;;;;;;;;
184;NOY537;FORD;ECOSPORT;TITANIUM 2.0;NAFTA;2014;NARANJA;130.000;-;-;;Funes Exclusivos;LP;20/12/2019;;$ 520.000;;;;;$ 520.000;$ 0;$ 0;;;;;;;;
185;AC999UB;RENAULT;CAPTUR INTENS 2.0;;NAFTA;2018;ROJO + NEGRO;22.300;-;-;;Funes Exclusivos;Vendido;20/12/2019;14/2/2020;$ 740.000;$ 5.000;$ 7.000;;;$ 752.000;$ 12.000;$ 12.000;;;;;;;;
186;MGG981;RENAULT;SANDERO;PACK PLUS;NAFTA;2013;NEGRO NACRE;;-;-;;Funes Exclusivos;LP;20/12/2019;;$ 228.000;;;;;$ 228.000;$ 0;$ 0;;;;;;;;
187;NKV792;CHEVROLET;AGILE;1.4 LS;NAFTA;2013;BEIGE;;-;-;;Funes Exclusivos;LP;20/12/2019;4/3/2020;$ 224.000;$ 5.000;$ 5.300;;;$ 234.300;$ 10.300;$ 10.300;;;;;;;;
188;PHL088;RENAULT;CLIO MIO;DYNAMIQUE PACK SAT;NAFTA;2015;NEGRO NACRE;;-;-;;Funes Exclusivos;LP;20/12/2019;;$ 199.000;;;;;$ 199.000;$ 0;$ 0;;;;;;;;
189;AB001VU;CHEVROLET;PRISMA;JOY;NAFTA;2017;BLANCO;;-;-;;Funes Exclusivos;LP;20/12/2019;28/2/2020;$ 340.000;$ 5.000;$ 7.760;;;$ 352.760;$ 12.760;$ 12.760;;;;;;;;
190;ORH307;VW;SURAN;COMFORTLINE;NAFTA;2015;;;-;-;;Funes Exclusivos;LP;20/12/2019;;$ 317.500;;;;;$ 317.500;$ 0;$ 0;;;;;;;;
191;PBX648;VW;SURAN;COMFORTLINE;NAFTA;2015;;;-;-;;Funes Exclusivos;LP;20/12/2019;;$ 317.500;;;;;$ 317.500;$ 0;$ 0;;;;;;;;
192;AB783BK;PEUGEOT;2008;ALLURE;NAFTA;2017;GRIS ACERO;;-;-;;Funes Exclusivos;LP;20/12/2019;;$ 540.000;;;;;$ 540.000;$ 0;$ 0;;;;;;;;
193;AA256LT;PEUGEOT;PARTNER;16. HDI;DIESEL;2016;BLANCO;83.000;-;-;;Entregado;Entregado;20/11/2019;7/12/2019;$ 397.800;;;;;$ 397.800;$ 0;$ 0;;;;;;;;
